date,price
2021-10-10,208.8923015537039
2021-10-17,210.13270852349794
2021-10-24,205.64289809589505
2021-10-31,210.8775982485557
2021-11-07,209.7246160471639
2021-11-14,212.86004019768043
2021-11-21,207.06872212686307
2021-11-28,213.64047135794755
2021-12-05,218.42870523118637
2021-12-12,209.8282816761745
2021-12-19,211.87827436143516
2021-12-26,212.71470690369787
2022-01-02,206.5561115090525
2022-01-09,233.88465808907432
2022-01-16,206.96843503427937
2022-01-23,206.45887023813577
2022-01-30,201.11414216970672
2022-02-06,204.06607726449016
2022-02-13,205.3659693711175
2022-02-20,209.04512893786963
2022-02-27,205.49327317111423
2022-03-06,210.37757949250766
2022-03-13,194.70999547477567
2022-03-20,201.87655431579273
2022-03-27,197.44546638237517
2022-04-03,206.54905164405812
2022-04-10,190.6984992080678
2022-04-17,189.76038084280256
2022-04-24,190.2694952391323
2022-05-01,182.05127779356823
2022-05-08,189.55030621764965
2022-05-15,188.00171774568727
2022-05-22,192.28225136662311
2022-05-29,193.08981558927928
2022-06-05,200.73232968313025
2022-06-12,196.19411788616998
2022-06-19,188.76704154562378
2022-06-26,187.48561012199997
2022-07-03,194.87608997385473
2022-07-10,186.36159656232294
2022-07-17,202.76726282857368
2022-07-24,200.24758153660875
2022-07-31,192.8292681643088
2022-08-07,187.5087276007932
2022-08-14,203.8067442857959
2022-08-21,197.4798682176148
2022-08-28,205.29688434502347
2022-09-04,192.21831651270406
2022-09-11,198.29068543240712
2022-09-18,202.41220192592925
2022-09-25,203.7074740151886
2022-10-02,202.2839858112052
2022-10-09,208.67274766421193
2022-10-16,201.1947627476047
2022-10-23,206.7338541792223
2022-10-30,208.88771254994714
2022-11-06,211.61645340131048
2022-11-13,213.26883697375823
2022-11-20,204.65456980519468
2022-11-27,203.06797225843016
2022-12-04,217.47594240680323
2022-12-11,212.98224536351563
2022-12-18,207.6927031006725
2022-12-25,219.1853665689305
2023-01-01,211.88256946777335
2023-01-08,216.95693880193244
2023-01-15,211.03893855357066
2023-01-22,220.53497115880916
2023-01-29,218.43250212733574
2023-02-05,207.73717850795575
2023-02-12,213.07582581735517
2023-02-19,210.59981245916535
2023-02-26,213.30023443740203
2023-03-05,200.65682869086368
2023-03-12,207.8880591713467
2023-03-19,251.81622783873885
2023-03-26,193.52255579339618
2023-04-02,195.3078641260859
2023-04-09,189.93919176723935
2023-04-16,197.71592751969487
2023-04-23,201.6076184887882
2023-04-30,204.5305454931623
2023-05-07,196.44206229270307
2023-05-14,203.3328886922322
2023-05-21,187.48355442607095
2023-05-28,185.14714896488175
2023-06-04,192.76076130298034
2023-06-11,194.43526096534734
2023-06-18,191.93622011955432
2023-06-25,181.46059942979937
2023-07-02,191.16734981610557
2023-07-09,185.02502899928345
2023-07-16,194.95028166117214
2023-07-23,193.60895518001848
2023-07-30,187.3680638926195
2023-08-06,189.90362132399036
2023-08-13,187.6915466704798
2023-08-20,193.29190222352048
2023-08-27,199.09434004402496
2023-09-03,190.19044956881916
2023-09-10,198.5173111972031
2023-09-17,194.2908321397931
2023-09-24,193.9785304901388
2023-10-01,198.45227063162906
2023-10-08,194.88698694650003
2023-10-15,198.3890961382738
2023-10-22,196.26736428352342
2023-10-29,213.17189319648176
2023-11-05,204.59513237240492
2023-11-12,201.95694989171974
2023-11-19,207.51604380276862
2023-11-26,206.81701798244777
2023-12-03,207.13711187613998
2023-12-10,212.09655455327774
2023-12-17,213.5081076341158
2023-12-24,207.66569356806693
2023-12-31,207.9323836366271
2024-01-07,209.81925382778908
2024-01-14,199.95314671146542
2024-01-21,204.03705994604795
2024-01-28,218.47790871446318
2024-02-04,219.77883268522922
2024-02-11,210.10032272789715
2024-02-18,213.903394866017
2024-02-25,212.1395107321365
2024-03-03,225.43315199647756
2024-03-10,214.99153112353346
2024-03-17,208.01618852920313
2024-03-24,203.0563107803161
2024-03-31,198.9060473311772
2024-04-07,206.99669392349233
2024-04-14,201.18710988968945
2024-04-21,196.80765412458928
2024-04-28,199.60934223548063
2024-05-05,196.3439509156633
2024-05-12,209.0962248064105
2024-05-19,203.99003157158063
2024-05-26,198.4887751973385
2024-06-02,204.91334700021
2024-06-09,196.93587220847044
2024-06-16,191.34005906608724
2024-06-23,202.4324781900563
2024-06-30,196.76472135705018
2024-07-07,188.2292003589243
2024-07-14,235.57306043512753
2024-07-21,188.03412674113468
2024-07-28,185.16188054106507
2024-08-04,196.4864976256705
2024-08-11,201.30118101512934
2024-08-18,184.77976631768334
2024-08-25,194.72579474857648
2024-09-01,188.9142981633344
2024-09-08,190.10362462527144
2024-09-15,190.05977705613049
2024-09-22,189.2892886828685
2024-09-29,194.5373320997375
2024-10-06,190.91524823297837
2024-10-13,245.697017125849
2024-10-20,196.6006880300419
2024-10-27,196.64242301971478
2024-11-03,194.3320386845085
2024-11-10,197.05374028400962
2024-11-17,204.80455537220018
2024-11-24,204.63139859862574
2024-12-01,243.53794415066147
2024-12-08,204.7969342260592
2024-12-15,209.10543104441885
2024-12-22,198.00716767611888
2024-12-29,210.02213102581493
2025-01-05,204.8774013886608
2025-01-12,211.85216673400916
2025-01-19,205.90532221635857
2025-01-26,201.32480735395237
2025-02-02,202.73676390107315
2025-02-09,211.53154988434358
2025-02-16,212.89281461311373
2025-02-23,207.25852511899228
2025-03-02,215.03961461424882
2025-03-09,203.48547654699183
2025-03-16,211.28966826724863
2025-03-23,205.2746625727532
2025-03-30,207.66645447405992
2025-04-06,210.64963094680698
2025-04-13,205.49488845475352
2025-04-20,240.13047131042993
2025-04-27,213.31989387843055
2025-05-04,204.5293314583545
2025-05-11,210.65111701266252
2025-05-18,199.82783925666635
2025-05-25,207.08597213144466
2025-06-01,210.5747600844269
2025-06-08,189.92094335116738
2025-06-15,197.20232949556333
2025-06-22,202.98836066212107
2025-06-29,198.02558220861326
2025-07-06,199.86876336705143
2025-07-13,194.01213616425184
2025-07-20,196.5426676561899
2025-07-27,194.47873872754747
2025-08-03,200.32347417281107
2025-08-10,195.0734616713788
2025-08-17,194.90376751427706
2025-08-24,190.6754454002593
2025-08-31,189.92637312732253
2025-09-07,189.94617672540878
2025-09-14,193.9438913508454
2025-09-21,189.84916231278262
2025-09-28,193.50545679803068
2025-10-05,202.65493867240693
2025-10-12,196.97114770261547
2025-10-19,191.43522010041028
2025-10-26,199.628083710844
2025-11-02,192.23853139474684
2025-11-09,184.83754880656582
2025-11-16,190.82041391787106
2025-11-23,187.41301039931824
2025-11-30,195.97813514496977
2025-12-07,198.8475404897714
2025-12-14,208.1961873172232
2025-12-21,202.53332244629183
2025-12-28,200.90101303539814
